ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
3983,27,Female,College,single,3555,1979,2277,0,duly,duly,,160,142,0,Y
3984,55,Female,College,married,17064,5207,5561,5671,delay,duly,delay,220,217,210,Y
3985,58,Male,Graduate,married,24885,162,-2,-2,,,,144,1,0,Y
3986,43,Male,Graduate,single,17064,204,0,0,,,,0,0,0,Y
3987,28,Female,College,single,16353,7953,5977,4965,duly,duly,duly,337,177,167,Y
3988,27,Male,Graduate,single,4977,3826,4302,4270,duly,delay,delay,438,89,0,N
3989,23,Female,College,married,4266,3636,2170,2150,duly,delay,delay,224,36,124,Y
3990,57,Male,Graduate,married,27018,24068,26516,25397,duly,duly,duly,6401,1513,2144,Y
3991,36,Female,College,married,12087,103,197,54,duly,duly,duly,267,22,91,Y
3992,38,Female,College,married,17775,17973,17342,17471,duly,duly,duly,709,617,649,Y
3993,41,Female,College,married,29151,25531,26256,26215,duly,duly,duly,1070,980,1173,N
3994,24,Female,College,single,1422,1420,1410,1181,duly,duly,duly,107,43,43,Y
3995,31,Male,College,married,11376,1897,2050,2335,delay,duly,duly,124,160,160,N
3996,35,Male,Graduate,married,28440,97,1579,60,,,,100,1691,72,Y
3997,35,Male,College,single,10665,4701,3758,76,duly,duly,duly,1778,1932,76,Y
3998,25,Female,College,single,11376,11026,10106,8403,duly,duly,duly,640,427,356,Y
3999,35,Female,College,single,25596,5022,6230,2801,duly,duly,duly,3789,7810,371,Y
4000,24,Female,College,single,14931,2665,1433,1517,duly,duly,duly,106,77,62,Y
4001,24,Male,HighSchool,single,3555,402,634,1326,duly,duly,duly,312,686,71,Y
4002,38,Female,College,single,1422,1525,1434,915,delay,delay,duly,0,16,26,Y
4003,30,Male,College,married,7110,30,71,30,duly,duly,duly,51,65,15,Y
4004,37,Female,College,married,1422,1447,1430,1462,delay,delay,duly,53,41,21,N
4005,33,Female,College,married,14931,42,0,38,duly,,duly,40,21,18,Y
4006,59,Female,College,married,1422,709,778,877,delay,delay,delay,100,107,0,N
4007,43,Female,College,married,14931,6544,6255,5594,duly,duly,duly,239,216,200,Y
4008,27,Female,College,single,8532,2604,2270,1511,duly,duly,delay,178,124,284,Y
4009,40,Female,Graduate,single,16353,13,0,0,,,,0,0,0,Y
4010,24,Female,HighSchool,single,1422,316,531,0,duly,duly,,495,172,70,Y
4011,30,Female,Graduate,single,14931,470,397,394,duly,duly,duly,397,397,403,Y
4012,42,Female,College,married,12798,28,635,1238,duly,duly,duly,28,643,45,Y
4013,37,Male,Graduate,single,19908,267,446,149,duly,duly,duly,599,212,151,Y
4014,32,Female,HighSchool,married,4977,4949,4916,4988,duly,duly,duly,197,193,180,Y
4015,48,Female,HighSchool,single,16353,128,303,630,duly,duly,duly,196,255,553,N
4016,36,Female,Graduate,single,35550,510,130,183,duly,duly,,170,63,128,Y
4017,26,Female,College,single,8532,2013,590,133,duly,duly,duly,114,60,0,Y
4018,28,Male,College,single,18486,16793,14964,14456,duly,duly,duly,699,551,519,Y
4019,57,Female,College,married,8532,23,13,0,,,,36,0,0,Y
4020,45,Female,College,married,21330,929,929,839,duly,duly,duly,125,87,35,Y
4021,29,Female,Graduate,single,27729,20006,19342,19341,duly,duly,duly,610,584,624,Y
4022,42,Male,College,single,3555,3685,2510,1455,delay,delay,duly,72,54,57,Y
4023,33,Male,Graduate,single,18486,65,0,30,duly,,duly,29,13,18,Y
4024,33,Female,Graduate,married,11376,384,134,2389,delay,delay,,112,2311,90,N
4025,29,Male,Graduate,single,35550,1761,740,203,duly,duly,duly,462,142,423,Y
4026,34,Male,Graduate,married,8532,6985,7196,7340,delay,delay,delay,284,284,284,N
4027,50,Female,Graduate,single,4977,4368,2912,1942,duly,duly,duly,463,467,71,N
4028,23,Female,College,single,1422,404,1012,1272,duly,duly,duly,249,236,51,Y
4029,39,Male,HighSchool,married,1422,754,1386,537,duly,duly,duly,771,71,0,Y
4030,39,Female,Graduate,married,5688,2499,2133,1556,duly,duly,duly,250,107,59,Y
4031,26,Female,Graduate,single,3555,2667,2654,1702,duly,duly,duly,142,1356,101,Y
4032,37,Female,HighSchool,married,2133,165,1990,2076,duly,duly,duly,1007,124,92,Y
4033,24,Female,Graduate,single,9243,393,0,11,duly,,,132,0,11,Y
4034,33,Male,HighSchool,single,9954,16,135,359,duly,duly,duly,136,334,78,Y
4035,28,Female,College,single,16353,0,0,0,,,,0,0,0,N
4036,27,Male,HighSchool,single,5688,543,0,0,duly,,,75,0,0,Y
4037,45,Male,College,married,14931,218,156,137,duly,duly,duly,299,35,253,N
4038,31,Female,Graduate,single,14220,148,80,28,delay,delay,duly,80,14,28,Y
4039,28,Male,Graduate,single,9954,8144,8145,8262,delay,delay,delay,331,302,302,Y
4040,25,Male,Graduate,single,1422,622,736,484,duly,duly,duly,97,30,89,Y
4041,56,Female,College,married,21330,9142,8829,8244,duly,duly,duly,744,732,717,Y
4042,27,Female,Others,single,14220,557,468,962,delay,duly,duly,738,738,340,Y
4043,23,Male,HighSchool,single,3555,1757,238,432,duly,duly,duly,93,333,316,Y
4044,37,Female,College,married,17064,3717,6244,6554,duly,duly,duly,3324,196,196,Y
4045,35,Female,Graduate,married,35550,427,251,393,duly,duly,duly,495,213,500,Y
4046,23,Female,College,single,1422,875,1064,1150,duly,duly,delay,124,53,78,N
4047,49,Male,Graduate,married,23463,209,191,76,,,,137,57,349,Y
4048,37,Female,Graduate,married,14931,2590,271,494,duly,duly,duly,484,369,414,N
4049,37,Female,College,married,24174,256,0,0,,,,0,0,0,Y
4050,29,Male,College,single,21330,3546,3614,3545,duly,duly,duly,356,356,356,Y
4051,29,Female,College,married,3555,818,1402,1067,,duly,duly,1422,108,773,Y
4052,58,Male,College,others,2133,1647,1813,2015,delay,duly,delay,53,207,245,Y
4053,36,Female,College,married,6399,-14,-14,1,delay,,,0,0,154,Y
4054,34,Female,Graduate,single,23463,102,699,2290,duly,duly,duly,145,3112,8282,Y
4055,45,Female,Graduate,single,14220,92,0,0,duly,,,8,0,0,Y
4056,38,Male,HighSchool,single,29151,180,171,318,duly,duly,duly,89,186,224,Y
4057,24,Male,College,single,3555,2839,450,480,duly,duly,duly,124,53,18,Y
4058,40,Female,Graduate,single,15642,923,1076,216,duly,duly,duly,1256,397,282,Y
4059,38,Male,Graduate,single,15642,11500,11998,12491,duly,duly,duly,515,444,569,Y
4060,55,Female,College,married,5688,3887,1917,1690,duly,duly,duly,111,89,143,Y
4061,48,Female,HighSchool,married,1422,1046,1201,1337,duly,duly,duly,101,69,95,Y
4062,29,Male,College,married,711,593,642,582,duly,duly,duly,171,85,107,N
4063,28,Female,College,married,9243,9306,6645,6716,delay,duly,duly,122,243,234,Y
4064,40,Male,Graduate,married,14931,10414,9190,7525,delay,delay,delay,427,149,373,N
4065,37,Female,College,married,3555,3323,2076,2066,duly,duly,delay,285,540,42,Y
4066,28,Male,Graduate,single,3555,0,1186,1375,delay,duly,duly,578,69,356,Y
4067,50,Female,College,single,11376,164,80,47,delay,duly,delay,66,33,0,Y
4068,38,Male,Graduate,married,2133,2474,2372,2238,delay,delay,delay,0,0,0,N
4069,45,Female,College,married,7821,7669,4650,3391,duly,duly,duly,306,128,170,Y
4070,24,Female,College,single,10665,4675,2263,33,duly,duly,duly,218,84,23,Y
4071,29,Female,Graduate,married,28440,326,720,1415,duly,duly,duly,171,356,450,Y
4072,48,Female,Graduate,married,5688,83,0,273,duly,,,41,0,273,N
4073,33,Male,Graduate,single,6399,84,113,17,duly,delay,delay,26,136,71,Y
4074,44,Male,College,married,35550,549,124,3070,duly,duly,duly,555,3119,64,Y
4075,27,Female,Graduate,single,4266,1639,1207,1009,duly,duly,duly,102,61,41,Y
4076,49,Female,HighSchool,married,24885,685,286,261,,delay,duly,320,200,308,Y
4077,28,Male,Graduate,single,4266,711,0,0,duly,,,0,0,0,Y
4078,39,Male,College,married,20619,24,26,0,delay,duly,,51,0,0,N
4079,28,Male,College,married,3555,3479,3519,2065,delay,delay,duly,160,97,53,N
4080,41,Female,Graduate,married,25596,0,0,0,,,,0,0,0,N
4081,29,Male,College,single,3555,3411,3473,3513,delay,delay,duly,155,115,36,Y
4082,39,Female,Graduate,single,14931,926,262,81,duly,duly,duly,877,131,14,Y
4083,45,Male,HighSchool,married,12087,8247,8210,7538,duly,duly,duly,437,350,462,Y
4084,38,Male,College,married,2844,2374,2442,2741,delay,delay,delay,117,124,159,N
4085,27,Male,College,single,9243,1220,0,0,duly,,,50,0,0,Y
4086,41,Male,Graduate,single,11376,3084,3374,3608,duly,duly,delay,142,213,220,Y
4087,30,Female,College,single,18486,1333,1468,1458,duly,duly,duly,178,213,213,Y
4088,46,Female,College,others,1422,0,28,19,delay,duly,duly,14,0,19,Y
4089,42,Male,College,married,3555,890,1008,1055,duly,duly,duly,92,40,39,N
4090,41,Male,HighSchool,married,1422,1341,1411,1280,delay,duly,duly,102,117,185,N
4091,23,Female,HighSchool,single,3555,2086,888,925,duly,duly,duly,85,33,39,Y
4092,25,Female,College,single,9243,4603,6146,8431,,duly,duly,5575,3782,374,Y
4093,32,Female,College,married,5688,112,172,184,,,,103,233,144,Y
4094,28,Female,Graduate,married,28440,9522,3562,12,duly,,duly,213,41,138,N
4095,26,Female,HighSchool,single,9954,2354,2237,2092,duly,duly,duly,135,84,63,Y
4096,35,Female,HighSchool,married,2133,1572,1539,1209,duly,duly,duly,217,218,39,Y
4097,42,Male,HighSchool,married,6399,3504,3775,3836,delay,delay,delay,228,162,0,Y
4098,47,Female,Graduate,married,12798,0,0,0,delay,,,0,0,0,Y
4099,49,Female,HighSchool,married,6399,4986,2515,91,delay,delay,duly,100,10,139,Y
4100,42,Female,College,single,29151,2525,763,14984,duly,duly,duly,94,5202,6151,Y
4101,34,Female,Graduate,single,35550,9343,15000,25174,duly,duly,duly,1635,5571,10665,Y
4102,48,Female,Graduate,married,7821,0,0,0,delay,,,0,0,0,Y
4103,41,Female,College,married,29151,24994,26074,26241,delay,duly,duly,981,1049,980,N
4104,25,Female,Graduate,single,6399,1058,1115,1179,duly,duly,duly,142,249,249,Y
4105,27,Female,College,single,34839,14734,13904,10238,duly,duly,duly,364,368,3547,Y
4106,40,Female,College,married,3555,2298,2372,2343,duly,duly,duly,178,213,107,N
4107,28,Male,Graduate,married,14931,11578,9952,9824,duly,duly,duly,5345,356,358,Y
4108,35,Female,College,married,14220,0,0,0,delay,,,0,0,102,Y
4109,34,Male,College,single,16353,966,249,742,,,,30,481,718,Y
4110,53,Female,Graduate,single,27729,71,25,0,,duly,,79,0,25,Y
4111,31,Female,College,single,29862,1651,911,2369,duly,duly,duly,92,187,2376,Y
4112,32,Male,Graduate,single,35550,27527,20182,18028,duly,duly,duly,1601,3177,2232,Y
4113,33,Male,Graduate,married,29151,412,0,156,duly,,duly,296,63,93,Y
4114,34,Female,Graduate,married,16353,369,704,680,duly,duly,duly,284,455,444,Y
4115,40,Male,Graduate,single,20619,5945,6205,5646,duly,duly,duly,267,252,215,Y
4116,44,Male,Graduate,married,21330,1422,1063,423,duly,duly,duly,85,17,714,Y
4117,56,Male,Graduate,single,3555,3395,3561,1315,duly,duly,duly,146,110,54,Y
4118,22,Male,Graduate,single,3555,1959,1234,1311,duly,duly,duly,1315,96,391,Y
4119,52,Male,College,married,11376,11586,0,0,duly,,,261,0,0,N
4120,44,Female,Graduate,single,25596,24087,21740,9848,duly,duly,duly,1422,1422,711,Y
4121,34,Male,College,single,12798,11745,8069,5277,duly,duly,duly,478,214,179,Y
4122,31,Female,Graduate,single,8532,5893,4915,4378,duly,duly,delay,301,309,89,Y
4123,24,Female,College,single,3555,3547,3531,3632,delay,delay,delay,153,153,75,Y
4124,49,Female,College,single,1422,1310,1368,1276,delay,delay,duly,107,36,178,N
4125,39,Male,HighSchool,single,12798,3665,3728,3726,duly,duly,duly,136,154,135,Y
4126,32,Male,Graduate,single,11376,6175,6618,6930,duly,delay,delay,444,324,68,Y
4127,43,Female,HighSchool,single,14931,312,0,0,duly,,,42,0,107,Y
4128,40,Female,Graduate,single,12087,0,70,20,,,,70,10,49,N
4129,29,Male,Graduate,single,9954,9901,8374,7133,duly,duly,duly,389,224,238,Y
4130,28,Male,College,single,5688,3480,3559,3359,duly,duly,delay,186,153,206,Y
4131,30,Female,College,single,21330,1375,1375,1446,,,,1375,1410,758,Y
4132,49,Male,College,married,12798,0,0,2,,,,0,2,85,Y
4133,37,Male,Graduate,single,23463,0,0,58,,,,0,0,58,Y
4134,25,Female,College,single,5688,5221,4091,2307,duly,duly,duly,257,116,108,Y
4135,35,Female,College,married,14931,4672,4928,5150,duly,duly,duly,213,192,203,Y
4136,30,Male,College,married,28440,851,952,979,duly,duly,duly,88,242,976,Y
4137,41,Male,College,married,29151,28219,29518,97,duly,duly,duly,1208,708,0,Y
4138,29,Female,College,married,7821,4326,4377,4586,duly,duly,duly,178,178,183,Y
4139,52,Female,College,single,11376,2825,3101,3353,duly,duly,duly,203,192,192,Y
4140,57,Male,Graduate,married,25596,234,118,105,duly,duly,duly,262,14,97,Y
4141,28,Male,Graduate,married,5688,4089,4287,4613,delay,delay,duly,228,213,181,Y
4142,32,Male,College,single,16353,17483,16977,16348,delay,duly,delay,720,999,587,N
4143,26,Male,College,single,8532,7746,8167,8577,duly,duly,duly,356,325,356,Y
4144,40,Female,Graduate,single,12798,0,46,0,,,,37,9,0,Y
4145,26,Male,College,single,19908,173,978,122,,,,257,842,105,Y
4146,54,Female,Graduate,married,25596,0,92,338,delay,,duly,0,92,247,Y
4147,23,Female,College,single,711,136,58,126,,,,124,157,479,Y
4148,53,Male,Graduate,married,27018,27,482,112,delay,duly,duly,173,408,166,Y
4149,38,Female,Graduate,married,35550,290,2135,1877,duly,duly,duly,1406,1068,235,Y
4150,25,Male,College,single,14931,4694,2133,1816,duly,duly,duly,110,64,69,Y
4151,24,Male,College,single,2133,66,28,28,duly,duly,duly,28,14,28,N
4152,45,Male,College,married,1422,59,-29,-669,duly,duly,,101,51,0,Y
4153,49,Female,College,married,3555,3541,2082,1391,duly,delay,duly,124,49,55,Y
4154,26,Female,College,married,2133,1970,1995,2048,delay,delay,delay,107,116,71,Y
4155,26,Female,Graduate,single,13509,11046,7864,8298,delay,duly,duly,457,360,370,N
4156,40,Male,College,married,1422,608,744,816,delay,duly,delay,89,77,36,N
4157,26,Female,Graduate,single,7110,22,11,22,delay,duly,duly,22,34,11,Y
4158,34,Female,Graduate,single,20619,1108,651,905,duly,duly,duly,125,249,172,Y
4159,38,Male,Graduate,single,7110,2967,3035,2558,duly,duly,duly,132,31,21,Y
4160,33,Female,College,married,3555,1924,1589,680,duly,duly,duly,198,199,185,Y
4161,29,Female,Graduate,single,24174,12923,12695,12425,duly,duly,duly,464,422,365,Y
4162,37,Female,College,single,29862,1109,1298,1614,duly,duly,duly,121,149,233,Y
4163,41,Female,HighSchool,married,10665,1731,1587,10499,delay,duly,,1922,5268,338,Y
4164,47,Female,College,married,24885,6460,5810,5678,duly,duly,duly,213,203,210,N
4165,31,Male,Graduate,single,35550,0,1277,369,delay,duly,duly,14,1249,46,Y
4166,26,Female,College,single,1422,1388,1379,1414,delay,delay,duly,57,51,41,N
4167,45,Male,College,married,14931,4023,4190,4362,duly,duly,duly,133,138,394,N
4168,48,Male,HighSchool,others,14220,430,542,1354,duly,duly,duly,295,1661,0,Y
4169,27,Female,College,single,5688,4031,4221,4146,duly,duly,duly,246,164,152,Y
4170,40,Female,Graduate,married,12798,386,350,380,duly,duly,duly,214,203,207,Y
4171,30,Female,College,single,11376,7921,6186,6099,duly,duly,duly,250,267,249,Y
4172,22,Male,College,single,1422,1134,1102,1200,delay,delay,delay,0,98,68,N
4173,29,Female,College,single,8532,4437,4807,4830,duly,duly,duly,231,192,181,Y
4174,29,Male,Graduate,single,6399,3418,3598,3988,duly,duly,delay,139,331,152,Y
4175,25,Male,College,single,3555,1417,1399,1305,duly,duly,duly,225,71,153,Y
4176,41,Female,HighSchool,single,5688,4337,2801,2761,duly,duly,duly,198,149,142,Y
4177,53,Female,College,married,21330,431,592,50,duly,duly,duly,93,36,50,Y
4178,33,Male,Graduate,single,18486,6211,4302,5013,duly,duly,duly,214,1600,142,Y
4179,32,Female,Graduate,married,22041,1127,632,3644,duly,duly,duly,1136,3519,284,N
4180,30,Male,Graduate,single,2133,0,0,0,delay,,,0,0,0,N
4181,45,Female,College,married,12087,11251,11653,9206,duly,duly,duly,515,427,356,Y
4182,49,Female,College,married,1422,968,701,1391,duly,duly,duly,86,700,50,Y
4183,38,Female,College,single,9954,9970,9340,5483,duly,duly,duly,456,217,193,Y
4184,44,Female,HighSchool,married,2844,962,1107,1178,duly,duly,duly,88,66,43,Y
4185,27,Male,Graduate,single,2133,1946,2024,2057,duly,duly,duly,116,82,101,Y
4186,26,Female,College,single,12798,28,335,44,duly,duly,duly,200,28,141,Y
4187,31,Female,HighSchool,single,9954,6658,6952,5745,duly,duly,duly,252,245,220,Y
4188,36,Female,Graduate,single,35550,534,259,1146,duly,duly,duly,297,162,1142,Y
4189,45,Female,HighSchool,married,15642,330,294,790,duly,delay,duly,288,343,178,Y
4190,38,Male,Graduate,married,15642,91,28,-72,duly,delay,delay,53,0,0,Y
4191,44,Female,Graduate,married,6399,19,0,0,duly,,,0,0,0,Y
4192,36,Female,College,married,5688,5327,5295,5529,delay,delay,duly,107,201,199,N
4193,24,Male,College,single,2133,1683,18,1788,duly,duly,delay,55,958,35,Y
4194,34,Male,Graduate,single,11376,5,74,0,,,,55,25,0,Y
4195,37,Female,College,single,17064,18,0,0,,,,0,0,0,Y
4196,38,Female,Graduate,married,12798,8019,8409,8985,delay,duly,duly,356,391,587,Y
4197,54,Female,HighSchool,married,4266,802,1596,674,duly,duly,duly,1918,460,618,Y
4198,36,Male,HighSchool,married,2133,108,42,28,duly,duly,duly,80,28,14,Y
4199,30,Female,Graduate,single,29151,361,1081,686,duly,duly,duly,650,213,913,Y
4200,32,Female,College,married,1422,1306,1371,1363,duly,duly,duly,92,69,61,N
4201,33,Female,College,married,17775,178,0,0,delay,delay,,0,0,0,N
4202,42,Female,College,single,4266,4336,4345,4354,duly,duly,duly,174,205,197,N
4203,30,Female,College,single,11376,10758,9060,7399,duly,duly,duly,473,326,292,Y
4204,23,Male,College,single,711,705,591,379,duly,duly,duly,125,111,3,Y
4205,44,Male,Graduate,married,14220,315,113,0,duly,duly,,286,0,0,Y
4206,32,Male,College,married,18486,1151,1149,2370,duly,duly,duly,532,2296,179,Y
4207,36,Female,HighSchool,single,14931,22182,10882,4862,delay,duly,duly,802,246,565,Y
4208,23,Female,College,single,7110,1312,1349,1364,duly,duly,duly,887,57,142,Y
4209,39,Male,Graduate,married,22041,6592,1501,1767,delay,duly,duly,5386,178,178,Y
4210,43,Female,College,married,15642,22,45,50,duly,duly,duly,22,73,166,Y
4211,30,Male,Graduate,single,22041,9130,3168,4541,duly,duly,duly,8070,2848,1102,Y
4212,34,Female,College,married,14220,438,156,60,delay,duly,duly,349,156,0,N
4213,28,Male,College,married,18486,16242,12960,10693,duly,duly,duly,652,412,434,Y
4214,36,Female,College,married,4266,86,223,560,,,,206,521,142,Y
4215,44,Female,HighSchool,married,1422,1437,1301,1101,duly,delay,delay,108,77,389,Y
4216,38,Female,HighSchool,married,4266,1828,1279,39,duly,duly,duly,109,23,509,Y
4217,22,Female,College,single,5688,5168,2919,2141,duly,duly,duly,143,76,84,Y
4218,31,Male,HighSchool,single,3555,1888,-208,-235,duly,,,36,0,0,N
4219,26,Female,Graduate,single,6399,1402,1587,2045,delay,delay,delay,54,1351,71,Y
4220,33,Male,College,single,3555,1825,2163,1266,duly,duly,duly,309,238,196,Y
4221,33,Male,HighSchool,married,28440,256,473,382,duly,delay,duly,143,532,212,N
4222,32,Female,Graduate,married,5688,144,245,0,,,,240,141,0,Y
4223,29,Male,College,single,5688,578,2851,5436,duly,duly,duly,74,2787,184,Y
4224,31,Male,HighSchool,married,1422,1290,1301,0,duly,duly,,95,12,0,Y
4225,31,Male,College,married,4977,2314,2464,2580,delay,delay,delay,124,107,107,Y
4226,52,Female,College,married,10665,6287,6371,6785,duly,delay,duly,299,260,263,Y
4227,41,Female,HighSchool,single,2844,3934,1267,0,duly,duly,,106,0,0,N
4228,25,Male,College,single,711,394,442,478,delay,delay,duly,43,36,36,Y
4229,30,Female,College,single,12798,3128,3189,3413,duly,duly,duly,123,210,126,Y
4230,24,Female,Graduate,single,7110,5294,4802,5007,delay,duly,duly,250,213,199,Y
4231,58,Female,HighSchool,married,20619,4806,5399,5739,delay,delay,duly,427,178,213,Y
4232,31,Female,College,single,1422,394,314,0,duly,duly,,141,215,0,Y
4233,40,Female,College,single,13509,1317,0,0,duly,,,684,0,0,Y
4234,35,Female,Graduate,married,12087,37,110,90,duly,duly,duly,116,80,99,Y
4235,41,Female,College,married,1422,392,364,333,delay,duly,duly,53,311,59,Y
4236,56,Male,HighSchool,married,7110,5249,5850,5683,duly,duly,duly,3237,171,137,Y
4237,24,Male,College,single,1422,1245,1242,984,duly,duly,duly,101,52,57,Y
4238,21,Male,College,single,1422,1328,129,0,duly,duly,,127,0,0,Y
4239,37,Male,Graduate,married,34128,1203,4620,6135,duly,duly,duly,3574,3806,1602,Y
4240,29,Male,Graduate,single,4266,2238,1008,482,duly,duly,duly,395,356,245,Y
4241,23,Female,Graduate,single,2844,999,1169,1156,delay,delay,delay,110,44,53,Y
4242,34,Female,College,single,3555,0,14,43,delay,duly,duly,14,21,152,N
4243,29,Female,Graduate,single,9954,3725,4264,4797,duly,duly,duly,249,338,356,Y
4244,51,Female,HighSchool,others,1422,1263,1279,1439,delay,duly,delay,110,160,14,N
4245,35,Female,College,married,3555,367,437,306,duly,delay,duly,99,36,89,Y
4246,31,Male,College,single,3555,1162,1282,1332,delay,duly,delay,46,78,47,Y
